epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,11313.1,0.47738,0.59511,0.31345,0.852,0.97768,0.98487,0.99163,0.92696,0.97749,0.98456,0.99159,0.76929,0.35241,0.48486,0.20169,0.81886,0.0074458,0.0074458,0.0074458
131,11399.3,0.47308,0.60411,0.31034,0.85602,0.98672,0.98561,0.99334,0.92917,0.98672,0.98561,0.99331,0.77712,0.3493,0.48469,0.19982,0.81797,0.007426,0.007426,0.007426
132,11486,0.48158,0.60304,0.31843,0.85683,0.98504,0.98725,0.99299,0.92546,0.98489,0.9871,0.99301,0.76726,0.35368,0.48261,0.20171,0.81863,0.0074062,0.0074062,0.0074062
133,11571.5,0.4644,0.58668,0.31112,0.84764,0.98061,0.98769,0.99328,0.92991,0.98029,0.98737,0.99332,0.76128,0.34843,0.48504,0.19674,0.81695,0.0073864,0.0073864,0.0073864
134,11657.4,0.4779,0.60302,0.30879,0.85167,0.9822,0.98723,0.99279,0.93257,0.98189,0.9869,0.99287,0.7727,0.34838,0.48383,0.19815,0.81653,0.0073666,0.0073666,0.0073666
135,11743.6,0.47755,0.60236,0.3108,0.85525,0.98695,0.98643,0.99344,0.92979,0.98673,0.98595,0.99336,0.7719,0.34685,0.48122,0.19728,0.81605,0.0073468,0.0073468,0.0073468
136,11829.2,0.47354,0.61429,0.31034,0.85276,0.98545,0.98869,0.99323,0.93005,0.98516,0.98831,0.99313,0.77169,0.34625,0.48137,0.198,0.81616,0.007327,0.007327,0.007327
137,11915.2,0.47131,0.59314,0.3143,0.84884,0.9898,0.99132,0.9935,0.929,0.98917,0.99067,0.99339,0.76818,0.34467,0.48282,0.19542,0.81503,0.0073072,0.0073072,0.0073072
138,12006.1,0.47407,0.59483,0.30726,0.85203,0.98945,0.98578,0.9933,0.93114,0.98913,0.98545,0.99317,0.77191,0.34467,0.47871,0.19407,0.81454,0.0072874,0.0072874,0.0072874
139,12091.8,0.47239,0.59333,0.30735,0.84859,0.9888,0.97937,0.99247,0.92972,0.98897,0.97934,0.99247,0.76821,0.34315,0.47729,0.19616,0.81483,0.0072676,0.0072676,0.0072676
140,12181.5,0.45904,0.58399,0.30402,0.84567,0.99289,0.97782,0.99377,0.93315,0.99289,0.97782,0.99381,0.77161,0.34331,0.47774,0.19681,0.81463,0.0072478,0.0072478,0.0072478
141,12267.9,0.46518,0.5997,0.30493,0.84686,0.99106,0.98157,0.99336,0.93261,0.99074,0.98125,0.99334,0.77499,0.3388,0.4779,0.19207,0.8145,0.007228,0.007228,0.007228
142,12353.6,0.46098,0.59122,0.30287,0.84727,0.98434,0.98788,0.99338,0.93506,0.98402,0.98756,0.99327,0.77437,0.3344,0.4747,0.19181,0.81248,0.0072082,0.0072082,0.0072082
143,12441.2,0.46651,0.59241,0.3043,0.84818,0.98645,0.98782,0.99287,0.93799,0.98632,0.98763,0.99274,0.77061,0.33669,0.47311,0.19326,0.81295,0.0071884,0.0071884,0.0071884
144,12530.4,0.46594,0.59035,0.30684,0.85133,0.99462,0.98118,0.9936,0.93308,0.99462,0.98118,0.99345,0.76581,0.3349,0.47359,0.19086,0.81106,0.0071686,0.0071686,0.0071686
145,12617.9,0.46309,0.58771,0.30642,0.84428,0.99116,0.99168,0.99342,0.93511,0.99084,0.99136,0.99329,0.76832,0.33275,0.47329,0.18784,0.8107,0.0071488,0.0071488,0.0071488
146,12705.9,0.46077,0.58089,0.30236,0.84599,0.99192,0.98711,0.99289,0.93586,0.9916,0.98679,0.99276,0.77468,0.33291,0.47138,0.18962,0.81068,0.007129,0.007129,0.007129
147,12792.9,0.45823,0.57571,0.30073,0.84197,0.99194,0.98396,0.9935,0.94009,0.99208,0.9839,0.99334,0.77262,0.32794,0.46854,0.18807,0.80964,0.0071092,0.0071092,0.0071092
148,12889.2,0.45383,0.58985,0.2994,0.83912,0.99564,0.98383,0.99375,0.94191,0.99522,0.98275,0.9936,0.77456,0.32649,0.46677,0.1867,0.80837,0.0070894,0.0070894,0.0070894
149,12977.5,0.45516,0.57998,0.29847,0.84363,0.99445,0.9845,0.99392,0.94092,0.98948,0.98966,0.994,0.77629,0.32413,0.46381,0.1859,0.80949,0.0070696,0.0070696,0.0070696
150,13069.2,0.44916,0.59271,0.29865,0.8376,0.98779,0.98923,0.99382,0.9383,0.98758,0.98978,0.99399,0.77712,0.3241,0.46366,0.18552,0.8084,0.0070498,0.0070498,0.0070498
151,13155.1,0.44393,0.57589,0.28806,0.84173,0.98515,0.99378,0.99379,0.94073,0.98346,0.99313,0.9939,0.77808,0.3231,0.46325,0.18576,0.80779,0.00703,0.00703,0.00703
152,13247.7,0.46197,0.58456,0.29659,0.84525,0.99272,0.98583,0.99326,0.94128,0.99214,0.98496,0.9933,0.77578,0.32183,0.46159,0.18282,0.80807,0.0070102,0.0070102,0.0070102
153,13336.6,0.45376,0.57333,0.29735,0.84099,0.9884,0.98845,0.99241,0.94023,0.98775,0.98781,0.99241,0.7716,0.31914,0.46125,0.1833,0.80653,0.0069904,0.0069904,0.0069904
154,13422.2,0.44571,0.57453,0.29689,0.83576,0.99213,0.98328,0.99379,0.94063,0.99181,0.98296,0.99379,0.78225,0.3185,0.45786,0.18382,0.80587,0.0069706,0.0069706,0.0069706
155,13508.4,0.44137,0.57993,0.28897,0.835,0.99365,0.98666,0.99415,0.94244,0.99333,0.98634,0.99404,0.78166,0.3188,0.45564,0.1837,0.80545,0.0069508,0.0069508,0.0069508
156,13597.1,0.43962,0.57389,0.29188,0.83546,0.9929,0.9881,0.99412,0.94017,0.99258,0.98778,0.99417,0.78332,0.31726,0.45891,0.18349,0.80556,0.006931,0.006931,0.006931
157,13683.6,0.44672,0.56426,0.28811,0.83978,0.99711,0.98196,0.99409,0.94056,0.99689,0.98163,0.99413,0.78133,0.31499,0.45776,0.18037,0.80455,0.0069112,0.0069112,0.0069112
158,13770.7,0.44554,0.56877,0.28756,0.83941,0.99757,0.98248,0.99405,0.94546,0.99697,0.98181,0.99409,0.7835,0.31283,0.45896,0.17853,0.80431,0.0068914,0.0068914,0.0068914
159,13859.8,0.43807,0.5555,0.28869,0.8332,0.98863,0.98532,0.99387,0.9452,0.98831,0.98499,0.99391,0.78759,0.31089,0.45389,0.17923,0.80314,0.0068716,0.0068716,0.0068716
160,13948.8,0.43885,0.56457,0.28816,0.83694,0.98663,0.9865,0.99187,0.94372,0.98631,0.98618,0.99188,0.78605,0.30882,0.45374,0.17839,0.80315,0.0068518,0.0068518,0.0068518
161,14035.7,0.44439,0.57118,0.28674,0.83767,0.98765,0.98946,0.99246,0.94638,0.98733,0.98914,0.99252,0.78109,0.30728,0.45351,0.17696,0.80208,0.006832,0.006832,0.006832
162,14122.5,0.435,0.55959,0.27869,0.83412,0.98833,0.99246,0.99331,0.94798,0.98833,0.99322,0.99341,0.78177,0.30534,0.45206,0.17599,0.80191,0.0068122,0.0068122,0.0068122
163,14212.5,0.44433,0.57388,0.28607,0.84197,0.99163,0.99557,0.99432,0.94785,0.99131,0.99525,0.99438,0.78625,0.30536,0.45186,0.17638,0.8025,0.0067924,0.0067924,0.0067924
164,14303.4,0.42872,0.54929,0.27519,0.8329,0.9928,0.99119,0.99439,0.94863,0.99215,0.99054,0.99441,0.78235,0.30395,0.45024,0.17346,0.80254,0.0067726,0.0067726,0.0067726
165,14391.4,0.44044,0.56515,0.28815,0.83761,0.99305,0.99215,0.99426,0.94965,0.99273,0.99183,0.99422,0.78497,0.30402,0.44852,0.17359,0.80199,0.0067528,0.0067528,0.0067528
166,14479.8,0.43178,0.56248,0.28091,0.83226,0.99426,0.9909,0.99431,0.95056,0.99362,0.99026,0.99425,0.7815,0.30214,0.447,0.17219,0.80083,0.006733,0.006733,0.006733
167,14568.3,0.4312,0.55832,0.28312,0.83506,0.99156,0.98732,0.99425,0.95054,0.99156,0.98732,0.99423,0.78647,0.3014,0.44607,0.17236,0.80128,0.0067132,0.0067132,0.0067132
168,14661.7,0.42947,0.56537,0.27592,0.83963,0.98632,0.99279,0.99426,0.95155,0.98632,0.99279,0.99423,0.78863,0.30053,0.44525,0.17353,0.80132,0.0066934,0.0066934,0.0066934
169,14751.3,0.43705,0.55772,0.28782,0.83889,0.9911,0.99204,0.99437,0.9527,0.99078,0.99172,0.99437,0.78479,0.30034,0.44491,0.17432,0.80105,0.0066736,0.0066736,0.0066736
170,14838.2,0.42752,0.55448,0.28489,0.83267,0.99169,0.9946,0.99443,0.95193,0.99136,0.99428,0.99434,0.78948,0.29972,0.44567,0.17332,0.80138,0.0066538,0.0066538,0.0066538
171,14927.7,0.4252,0.55858,0.2789,0.83299,0.99661,0.98696,0.9943,0.95049,0.99703,0.9866,0.99422,0.78484,0.29738,0.44459,0.17189,0.80065,0.006634,0.006634,0.006634
172,15020.9,0.42818,0.55781,0.28112,0.83162,0.9964,0.98659,0.99438,0.95106,0.99618,0.98627,0.99425,0.78633,0.29442,0.44197,0.17085,0.7998,0.0066142,0.0066142,0.0066142
173,15111.1,0.42625,0.56261,0.2779,0.83268,0.99623,0.98692,0.99428,0.95086,0.99591,0.9866,0.99416,0.78636,0.29361,0.44281,0.17159,0.79868,0.0065944,0.0065944,0.0065944
174,15200.1,0.42798,0.56503,0.28347,0.83033,0.99768,0.98625,0.99439,0.95481,0.99761,0.98463,0.99432,0.7865,0.29165,0.44288,0.17141,0.79853,0.0065746,0.0065746,0.0065746
175,15293.6,0.4219,0.55699,0.27463,0.82936,0.98826,0.99448,0.99434,0.95388,0.98826,0.99448,0.99435,0.78725,0.29066,0.44084,0.16867,0.79851,0.0065548,0.0065548,0.0065548
176,15387.6,0.4211,0.56046,0.27656,0.83394,0.98986,0.99149,0.99429,0.95213,0.99263,0.98784,0.99433,0.78669,0.29087,0.43976,0.16901,0.79888,0.006535,0.006535,0.006535
177,15476.1,0.42817,0.561,0.27477,0.83452,0.99352,0.98856,0.99449,0.95593,0.9932,0.98824,0.99456,0.78638,0.28775,0.43898,0.1677,0.79814,0.0065152,0.0065152,0.0065152
178,15568.7,0.41598,0.53693,0.27242,0.82598,0.99412,0.99273,0.99455,0.95731,0.9938,0.99241,0.99464,0.78548,0.2862,0.43796,0.16696,0.79752,0.0064954,0.0064954,0.0064954
179,15658.1,0.41958,0.57141,0.27368,0.83107,0.99343,0.98998,0.99438,0.95577,0.99311,0.98965,0.99445,0.78706,0.2848,0.43827,0.16722,0.79747,0.0064756,0.0064756,0.0064756
180,15746.9,0.41076,0.55182,0.26801,0.83041,0.99322,0.99172,0.99446,0.95477,0.99249,0.99084,0.99448,0.78514,0.28281,0.43808,0.16649,0.7967,0.0064558,0.0064558,0.0064558
181,15841.3,0.41643,0.54549,0.26688,0.82947,0.99461,0.98921,0.99434,0.95632,0.99396,0.98857,0.99431,0.78833,0.28207,0.43617,0.1647,0.79594,0.006436,0.006436,0.006436
182,15936.2,0.41877,0.54863,0.2756,0.83038,0.99497,0.99349,0.99447,0.95719,0.99433,0.99285,0.99442,0.78995,0.28161,0.43381,0.16317,0.79567,0.0064162,0.0064162,0.0064162
183,16023.7,0.41894,0.55375,0.27776,0.83109,0.98993,0.99472,0.99441,0.95845,0.98929,0.99408,0.99429,0.79119,0.28099,0.43436,0.16437,0.79595,0.0063964,0.0063964,0.0063964
184,16112.6,0.42029,0.55463,0.27086,0.82656,0.99296,0.9911,0.99429,0.95799,0.99232,0.99046,0.99415,0.78891,0.27868,0.43408,0.16412,0.79578,0.0063766,0.0063766,0.0063766
185,16206.5,0.41601,0.55609,0.2789,0.8303,0.992,0.99172,0.99417,0.95746,0.99167,0.9914,0.99398,0.79175,0.2783,0.43282,0.16407,0.79593,0.0063568,0.0063568,0.0063568
186,16297.2,0.42295,0.55714,0.28113,0.83176,0.99137,0.99167,0.99427,0.95757,0.99105,0.99135,0.99413,0.79127,0.27676,0.43161,0.16357,0.79525,0.006337,0.006337,0.006337
187,16386.4,0.41676,0.53453,0.27736,0.8312,0.99089,0.99258,0.99438,0.9593,0.99057,0.99226,0.99425,0.79009,0.27497,0.42981,0.16335,0.79452,0.0063172,0.0063172,0.0063172
188,16473.5,0.41548,0.55141,0.2711,0.83065,0.99271,0.99213,0.99448,0.95686,0.99239,0.99181,0.99433,0.79328,0.27467,0.42876,0.16241,0.7943,0.0062974,0.0062974,0.0062974
189,16561.5,0.40966,0.55258,0.27176,0.82681,0.99485,0.99169,0.99455,0.96049,0.99453,0.99137,0.99439,0.79383,0.27553,0.4267,0.16318,0.79426,0.0062776,0.0062776,0.0062776
190,16652.4,0.41508,0.54403,0.27508,0.82737,0.99563,0.9901,0.99451,0.96133,0.9953,0.98977,0.99434,0.79434,0.27382,0.42443,0.16174,0.79341,0.0062578,0.0062578,0.0062578
191,16743.8,0.40788,0.54235,0.26498,0.82745,0.99441,0.99214,0.99454,0.9608,0.99409,0.99181,0.99437,0.79408,0.2723,0.424,0.16004,0.79312,0.006238,0.006238,0.006238
192,16833.1,0.40624,0.55019,0.26911,0.82756,0.99443,0.9922,0.99461,0.96095,0.99411,0.99188,0.99447,0.79533,0.27118,0.42246,0.16036,0.79328,0.0062182,0.0062182,0.0062182
193,16921.3,0.40251,0.55103,0.26845,0.82203,0.99704,0.99217,0.99467,0.96083,0.99639,0.99153,0.99442,0.79483,0.26986,0.42271,0.15962,0.7931,0.0061984,0.0061984,0.0061984
194,17011.9,0.39908,0.52552,0.26357,0.81993,0.99305,0.99405,0.99465,0.96202,0.99874,0.98725,0.99444,0.79478,0.26826,0.42107,0.15854,0.79271,0.0061786,0.0061786,0.0061786
195,17104.9,0.4015,0.5343,0.26302,0.82365,0.99771,0.98781,0.9946,0.96391,0.99771,0.98781,0.99449,0.79789,0.26615,0.41941,0.15774,0.79267,0.0061588,0.0061588,0.0061588
196,17197.8,0.40374,0.53077,0.26484,0.82707,0.99724,0.9883,0.99449,0.96313,0.99724,0.9883,0.99437,0.79462,0.26472,0.41885,0.15713,0.79229,0.006139,0.006139,0.006139
197,17289.7,0.39826,0.53129,0.25996,0.82091,0.99552,0.988,0.99455,0.96494,0.99552,0.988,0.99444,0.79711,0.26376,0.41794,0.15648,0.79207,0.0061192,0.0061192,0.0061192
198,17383,0.39323,0.52556,0.25884,0.82218,0.99544,0.9914,0.9946,0.96587,0.99544,0.9914,0.99448,0.79438,0.26205,0.41795,0.15564,0.7918,0.0060994,0.0060994,0.0060994
199,17471.2,0.39403,0.53865,0.26451,0.82434,0.99541,0.98946,0.99455,0.96705,0.99508,0.98914,0.9944,0.79587,0.26127,0.41718,0.15489,0.79145,0.0060796,0.0060796,0.0060796
200,17567.2,0.39878,0.541,0.26382,0.82289,0.99314,0.99216,0.99458,0.96489,0.99314,0.99216,0.99444,0.79537,0.26082,0.41723,0.15497,0.79153,0.0060598,0.0060598,0.0060598
201,17657.7,0.40147,0.53167,0.25968,0.82434,0.99456,0.99347,0.99468,0.96732,0.99456,0.99347,0.99457,0.7992,0.25937,0.41622,0.1544,0.79107,0.00604,0.00604,0.00604
202,17748.4,0.3971,0.52787,0.25926,0.8195,0.98995,0.99605,0.99458,0.96754,0.99665,0.9895,0.99445,0.79705,0.25852,0.41501,0.15393,0.79041,0.0060202,0.0060202,0.0060202
203,17838.6,0.39421,0.53035,0.25943,0.82044,0.99333,0.99047,0.99448,0.96547,0.9934,0.99007,0.99434,0.79555,0.25771,0.41478,0.15377,0.78999,0.0060004,0.0060004,0.0060004
204,17930.4,0.38649,0.52087,0.26123,0.81935,0.99507,0.98904,0.99445,0.96466,0.99475,0.98872,0.99434,0.79393,0.25652,0.41355,0.15284,0.78965,0.0059806,0.0059806,0.0059806
205,18024.5,0.39488,0.53031,0.26235,0.82575,0.99659,0.98779,0.9945,0.96436,0.99627,0.98747,0.99441,0.79325,0.25498,0.41331,0.15291,0.78944,0.0059608,0.0059608,0.0059608
206,18115.1,0.39124,0.52925,0.25949,0.8208,0.99127,0.99419,0.99456,0.96422,0.99095,0.99387,0.99446,0.79551,0.25422,0.41317,0.1518,0.7889,0.005941,0.005941,0.005941
207,18205.2,0.38716,0.52667,0.25308,0.82202,0.99699,0.98811,0.99454,0.96541,0.99712,0.98825,0.99461,0.79591,0.25315,0.41277,0.15119,0.78855,0.0059212,0.0059212,0.0059212
208,18296.4,0.3955,0.53628,0.25651,0.82061,0.99608,0.98823,0.99457,0.96615,0.99608,0.98823,0.99449,0.79882,0.25243,0.41135,0.15079,0.78834,0.0059014,0.0059014,0.0059014
209,18394,0.38763,0.525,0.26045,0.81917,0.99697,0.98801,0.99455,0.96499,0.99697,0.98801,0.9945,0.79694,0.25237,0.41001,0.15047,0.78801,0.0058816,0.0058816,0.0058816
210,18484.5,0.39657,0.53501,0.26015,0.82733,0.99604,0.98979,0.99459,0.96675,0.99604,0.98979,0.99464,0.79666,0.2517,0.40926,0.15071,0.7883,0.0058618,0.0058618,0.0058618
211,18576.5,0.38207,0.52391,0.25325,0.81864,0.99677,0.98818,0.99459,0.96543,0.99677,0.98818,0.99465,0.79676,0.25039,0.40849,0.15087,0.78848,0.005842,0.005842,0.005842
